podcast_date,title,summary,href,transcript_href
"December 16, 2019 ",Did That Really Happen?," Our memories are easily contaminated. We can be made to believe we rode in a hot air balloon or kissed a magnifying glass — even if those things never happened.  So how do we know which of our memories are most accurate? This week, psychologist Ayanna Thomas explains how memory works, how it fails, and ways to make it better.",https://www.npr.org/2019/12/16/788422090/did-that-really-happen-how-our-memories-betray-us,https://www.npr.org/transcripts/788422090
"December 9, 2019 ",Zipcode Destiny, There's a core belief embedded in the story of the United States — the American Dream. Today we look at the state of that dream as we revisit our 2018 conversation with economist Raj Chetty. We'll ask some questions that carry big implications: can you put an economic value on a great kindergarten teacher? How is it that two children living just a few blocks from each other can have radically different chances in life? And what gives Salt Lake City an edge over Cleveland when it comes to offering people better prospects than their parents?  ,https://www.npr.org/2019/12/09/786469762/zipcode-destiny-the-persistent-power-of-place-and-education,https://www.npr.org/transcripts/786469762
"December 2, 2019 ",In The Heat Of The Moment," In a fit of anger or in the grip of fear, many of us make decisions that we never would have anticipated. This week, we look at situations that make us strangers to ourselves — and why it's so difficult to remember what these ""hot states"" feel like once the moment is over.  ",https://www.npr.org/2019/11/27/783495595/in-the-heat-of-the-moment-how-intense-emotions-transform-us,https://www.npr.org/transcripts/783495595
"January 27, 2020 ",Secret Friends," Where is the line between what is real and what is imaginary? It seems like an easy question to answer: if you can see it, hear it, or touch it, then it's real, right? But what if this way of thinking is limiting one of the greatest gifts of the mind? This week, we meet people who experience the invisible as real, and learn how they hone their imaginations to see the world with new eyes.",https://www.npr.org/2020/01/27/799963509/secret-friends-tapping-into-the-power-of-imagination,https://www.npr.org/transcripts/799963509
"January 23, 2020 ",How To See The Future (No Crystal Ball Needed) ," When disaster strikes, we want to know, who screwed up? This week we explore the psychology of warnings: Why some warnings get heard, and why some of us are better at seeing what lies ahead.",https://www.npr.org/2020/01/23/798967264/how-to-see-the-future-no-crystal-ball-needed,
"January 21, 2020 ",The Story Of Money: How Human Behavior Shapes Economies — And Vice Versa ," What's the point of money? The answer might seem obvious: we need it to get paid for our work, and to buy the things we need. But there's also a deeper way to look at the role of money in our lives. ",https://www.npr.org/2020/01/21/798140390/the-story-of-money-how-human-behavior-shapes-economies-and-vice-versa,
"January 20, 2020 ","Warnings, Warnings Everywhere "," After a disaster happens, we want to know whether something could have been done to avoid it. Did anyone see this coming? Many times, the answer is yes. So why didn't the warnings lead to action? This week, we revisit a favorite 2018 episode about the psychology of warnings. We visit a smelly Alaskan tunnel, hear about a gory (and fictional) murder plot, and even listen to some ABBA. ",https://www.npr.org/2020/01/17/797357603/the-cassandra-curse-why-we-heed-some-warnings-and-ignore-others,https://www.npr.org/transcripts/797357603
"January 13, 2020 ",Emotional Currency," What's the point of money? The answer might seem obvious: we need it to get paid for our work, and to buy the things we need. But there's also a deeper way to look at the role of money in our lives. This week we explore an anthropologist's take on the origin story of money. What if the cash and coins we carry are not just tools for transactions, but manifestations of human relationships? ",https://www.npr.org/2020/01/10/795246685/emotional-currency-how-money-shapes-human-relationships,https://www.npr.org/transcripts/795246685
"January 9, 2020 ",Tell Me A Story: What Narratives Reveal About The Mind," We live in a world of stories. They're in movies, books, and plays. They're even in the things that we buy.",https://www.npr.org/2020/01/09/794683840/tell-me-a-story-what-narratives-reveal-about-the-mind,
"January 6, 2020 ",On The Knife's Edge ," What would drive someone to take another person's life? When researchers at the University of Chicago asked that question, the answer was a laundry list of slights: a stolen jacket, or a carelessly lobbed insult. It made them wonder whether crime rates could be driven down by teaching young men to pause, take a deep breath, and think before they act. In this 2017 episode, we go inside a program that teaches Chicago teens to do just that. We also explore what research has found about whether this approach actually works. ",https://www.npr.org/2020/01/06/794016613/on-the-knifes-edge-using-therapy-to-address-violence-among-teens,https://www.npr.org/transcripts/794016613
"January 2, 2020 ",How Does The Way You Feel Shape The Way You Think About Your Life?," A recent study found students may inadvertently choose their college major, in part, based on how tired they were in the subject's introductory course — especially if it was an early morning class.",https://www.npr.org/2020/01/02/792976377/hidden-brain-the-way-you-feel-may-shape-the-way-you-think-about-your-job,https://www.npr.org/transcripts/792976377
"February 29, 2020 ",Looking Back: Reflecting On The Past To Understand The Present," Why are we so often pulled into memories of the past? This week, we bring you a 2018 episode about our ruminations on what we could have done differently, and what we wish we could do again. ",https://www.npr.org/2020/02/29/810498673/looking-back-reflecting-on-the-past-to-understand-the-present,https://www.npr.org/transcripts/810498673
"February 24, 2020 ",The Influence You Have," Think about the last time you asked someone for something. Maybe you were nervous or worried about what the person would think of you. Chances are that you didn't stop to think about the pressure you were exerting on that person. This week, we explore a phenomenon that psychologists refer to as ""egocentric bias,"" and look at how this bias can lead us astray. ",https://www.npr.org/2020/02/20/807758704/the-influence-you-have-why-were-blind-to-our-power-over-others,https://www.npr.org/transcripts/807758704
"February 17, 2020 ","Liar, Liar, Liar"," We all lie. But what separates the average person from the infamous cheaters we see on the news? Dan Ariely says we like to think it's character — but in his research he's found it's more often opportunity. Dan Ariely is a professor at Duke University and the author of the book, The Honest Truth About Dishonesty: How We Lie to Everyone — Especially Ourselves. We spoke to him in March 2017. ",https://www.npr.org/2020/02/13/805808486/liar-liar-liar,https://www.npr.org/transcripts/805808486
"February 10, 2020 ",Passion Isn't Enough," Many Americans feel an obligation to keep up with political news. But maybe we should be focusing our energies elsewhere. Political scientist Eitan Hersh says there's been a rise in ""political hobbyism"" in the United States. We treat politics like entertainment, following the latest updates like we follow our favorite sports teams. Instead, he says, we should think of politics as a way to acquire power and persuade our neighbors to back the issues we support. ",https://www.npr.org/2020/02/10/804612601/passion-isnt-enough-the-rise-of-political-hobbyism-in-the-united-states,https://www.npr.org/transcripts/804612601
